event_id,soc_id,timestamp,event_type,source,asset_id,device_id,analyst_id,severity,description,metadata
EV-05935,SOC-002,2026-08-09T14:26:05.027819Z,port_scan,CASE_MANAGEMENT,ASSET-01513,DEV-00019,,LOW,port_scan observed on cloud-instance-0519,"{""src_ip"": ""10.239.160.138""}"
EV-05056,SOC-001,2026-08-09T14:29:49.319802Z,port_scan,SIEM,ASSET-00694,DEV-00011,,LOW,port_scan observed on iot-0693,"{""src_ip"": ""10.151.74.108""}"
EV-02318,SOC-001,2026-08-09T14:34:48.308627Z,usb_insert,IDS,ASSET-00445,DEV-00002,,INFO,usb_insert observed on iot-0444,"{""src_ip"": ""10.232.78.140""}"
EV-00135,SOC-001,2026-08-09T14:38:41.604342Z,network_connection,IDS,ASSET-00735,DEV-00007,,INFO,network_connection observed on workstation-0734,"{""src_ip"": ""10.115.128.48""}"
EV-00855,SOC-001,2026-08-09T14:39:14.689916Z,usb_insert,FIREWALL,ASSET-00056,DEV-00003,,LOW,usb_insert observed on database-0055,"{""src_ip"": ""10.65.117.35""}"
EV-02159,SOC-001,2026-08-09T14:40:10.457662Z,email_gateway_hit,SIEM,ASSET-00299,DEV-00004,,LOW,email_gateway_hit observed on iot-0298,"{""src_ip"": ""10.115.9.126""}"
EV-02596,SOC-002,2026-08-09T14:43:43.471992Z,auth_success,EDR,ASSET-01331,DEV-00022,,LOW,auth_success observed on workstation-0337,"{""src_ip"": ""10.47.12.193""}"
EV-01941,SOC-002,2026-08-09T14:52:12.086002Z,process_create,SIEM,ASSET-02725,DEV-00017,,LOW,process_create observed on cloud-instance-1731,"{""src_ip"": ""10.130.97.143""}"
EV-04022,SOC-001,2026-08-09T14:54:31.176906Z,email_gateway_hit,SIEM,ASSET-00196,DEV-00011,,HIGH,email_gateway_hit observed on network-device-0195,"{""src_ip"": ""10.20.167.105""}"
EV-07771,SOC-002,2026-08-09T14:55:43.244828Z,network_connection,EDR,ASSET-02258,DEV-00023,,MEDIUM,network_connection observed on workstation-1264,"{""src_ip"": ""10.222.112.147""}"
EV-09768,SOC-001,2026-08-09T14:55:53.286100Z,auth_failure,FIREWALL,ASSET-00031,DEV-00003,,LOW,auth_failure observed on cloud-instance-0030,"{""src_ip"": ""10.39.235.186""}"
EV-05930,SOC-001,2026-08-09T14:57:09.600329Z,privilege_escalation,FIREWALL,ASSET-00418,DEV-00003,,LOW,privilege_escalation observed on server-0417,"{""src_ip"": ""10.189.251.40""}"
EV-01622,SOC-002,2026-08-09T14:57:51.523428Z,process_create,CASE_MANAGEMENT,ASSET-01392,DEV-00020,,MEDIUM,process_create observed on server-0398,"{""src_ip"": ""10.203.151.69""}"
EV-09503,SOC-001,2026-08-09T14:58:22.502243Z,file_write,IDS,ASSET-00530,DEV-00002,,MEDIUM,file_write observed on server-0529,"{""src_ip"": ""10.78.185.102""}"
EV-07230,SOC-001,2026-08-09T14:59:19.145464Z,file_write,CASE_MANAGEMENT,ASSET-00469,DEV-00010,,LOW,file_write observed on network-device-0468,"{""src_ip"": ""10.109.89.146""}"
EV-04453,SOC-001,2026-08-09T15:00:07.814333Z,usb_insert,IDS,ASSET-00805,DEV-00007,,HIGH,usb_insert observed on database-0804,"{""src_ip"": ""10.117.223.129""}"
EV-00466,SOC-002,2026-08-09T15:06:19.111996Z,auth_failure,SIEM,ASSET-02178,DEV-00017,,INFO,auth_failure observed on database-1184,"{""src_ip"": ""10.215.130.166""}"
EV-08929,SOC-001,2026-08-09T15:07:31.891177Z,process_create,IDS,ASSET-00914,DEV-00002,,MEDIUM,process_create observed on workstation-0913,"{""src_ip"": ""10.114.169.133""}"
EV-02582,SOC-002,2026-08-09T15:09:41.363376Z,port_scan,CASE_MANAGEMENT,ASSET-01698,DEV-00020,,LOW,port_scan observed on database-0704,"{""src_ip"": ""10.111.170.93""}"
EV-03720,SOC-002,2026-08-09T15:10:10.953463Z,auth_success,EDR,ASSET-02013,DEV-00021,,LOW,auth_success observed on workstation-1019,"{""src_ip"": ""10.150.9.114""}"
EV-06095,SOC-002,2026-08-09T15:11:05.192112Z,file_write,EDR,ASSET-02659,DEV-00023,,MEDIUM,file_write observed on server-1665,"{""src_ip"": ""10.80.235.225""}"
EV-07795,SOC-001,2026-08-09T15:16:56.277419Z,network_connection,IDS,ASSET-00075,DEV-00012,,MEDIUM,network_connection observed on iot-0074,"{""src_ip"": ""10.93.130.243""}"
EV-09898,SOC-001,2026-08-09T15:17:33.916986Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00960,DEV-00010,,LOW,privilege_escalation observed on database-0959,"{""src_ip"": ""10.77.173.106""}"
EV-05870,SOC-002,2026-08-09T15:20:29.309946Z,file_write,CASE_MANAGEMENT,ASSET-01716,DEV-00018,,LOW,file_write observed on cloud-instance-0722,"{""src_ip"": ""10.187.25.43""}"
EV-02242,SOC-001,2026-08-09T15:22:24.227214Z,auth_success,FIREWALL,ASSET-00484,DEV-00003,,INFO,auth_success observed on iot-0483,"{""src_ip"": ""10.151.70.140""}"
EV-01520,SOC-001,2026-08-09T15:22:41.461207Z,auth_success,IDS,ASSET-00913,DEV-00007,,LOW,auth_success observed on network-device-0912,"{""src_ip"": ""10.48.242.222""}"
EV-05147,SOC-001,2026-08-09T15:24:30.760856Z,dns_query,SIEM,ASSET-00228,DEV-00004,,LOW,dns_query observed on cloud-instance-0227,"{""src_ip"": ""10.34.54.179""}"
EV-03133,SOC-002,2026-08-09T15:26:48.988009Z,network_connection,FIREWALL,ASSET-01865,DEV-00024,,INFO,network_connection observed on network-device-0871,"{""src_ip"": ""10.182.157.174""}"
EV-06195,SOC-002,2026-08-09T15:31:47.055017Z,auth_success,EDR,ASSET-02113,DEV-00021,,MEDIUM,auth_success observed on cloud-instance-1119,"{""src_ip"": ""10.15.12.44""}"
EV-06725,SOC-001,2026-08-09T15:32:11.385159Z,auth_success,EDR,ASSET-00309,DEV-00008,,MEDIUM,auth_success observed on database-0308,"{""src_ip"": ""10.181.93.196""}"
EV-01027,SOC-002,2026-08-09T15:34:59.265803Z,email_gateway_hit,EDR,ASSET-01516,DEV-00021,,LOW,email_gateway_hit observed on network-device-0522,"{""src_ip"": ""10.145.207.71""}"
EV-04552,SOC-001,2026-08-09T15:36:50.513401Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00147,DEV-00009,,LOW,email_gateway_hit observed on workstation-0146,"{""src_ip"": ""10.170.98.188""}"
EV-06191,SOC-001,2026-08-09T15:37:19.939856Z,network_connection,IDS,ASSET-00660,DEV-00007,,HIGH,network_connection observed on iot-0659,"{""src_ip"": ""10.164.244.67""}"
EV-03177,SOC-002,2026-08-09T15:40:33.044963Z,auth_failure,FIREWALL,ASSET-01019,DEV-00024,,LOW,auth_failure observed on cloud-instance-0025,"{""src_ip"": ""10.197.137.90""}"
EV-07299,SOC-002,2026-08-09T15:42:08.091491Z,privilege_escalation,CASE_MANAGEMENT,ASSET-01141,DEV-00015,,INFO,privilege_escalation observed on database-0147,"{""src_ip"": ""10.183.174.80""}"
EV-09212,SOC-002,2026-08-09T15:44:48.055685Z,dns_query,CASE_MANAGEMENT,ASSET-01423,DEV-00019,,MEDIUM,dns_query observed on iot-0429,"{""src_ip"": ""10.101.165.132""}"
EV-04004,SOC-001,2026-08-09T15:47:41.427459Z,auth_failure,CASE_MANAGEMENT,ASSET-00217,DEV-00010,,MEDIUM,auth_failure observed on cloud-instance-0216,"{""src_ip"": ""10.13.83.206""}"
EV-02631,SOC-001,2026-08-09T15:50:30.113417Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00698,DEV-00006,,LOW,privilege_escalation observed on database-0697,"{""src_ip"": ""10.255.105.161""}"
EV-08946,SOC-002,2026-08-09T15:50:39.265172Z,process_create,EDR,ASSET-01634,DEV-00021,,LOW,process_create observed on server-0640,"{""src_ip"": ""10.191.66.64""}"
EV-01035,SOC-002,2026-08-09T15:56:06.246770Z,privilege_escalation,EDR,ASSET-02359,DEV-00021,,LOW,privilege_escalation observed on database-1365,"{""src_ip"": ""10.134.54.142""}"
EV-00061,SOC-002,2026-08-09T15:56:32.369860Z,process_create,SIEM,ASSET-01834,DEV-00016,,MEDIUM,process_create observed on server-0840,"{""src_ip"": ""10.41.209.243""}"
EV-08012,SOC-002,2026-08-09T15:57:39.805460Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-02036,DEV-00015,,MEDIUM,email_gateway_hit observed on workstation-1042,"{""src_ip"": ""10.223.240.38""}"
EV-02828,SOC-002,2026-08-09T16:00:38.553984Z,network_connection,SIEM,ASSET-01054,DEV-00017,,MEDIUM,network_connection observed on iot-0060,"{""src_ip"": ""10.252.218.182""}"
EV-07069,SOC-001,2026-08-09T16:01:49.345710Z,auth_failure,FIREWALL,ASSET-00113,DEV-00003,,INFO,auth_failure observed on workstation-0112,"{""src_ip"": ""10.153.135.34""}"
EV-08680,SOC-001,2026-08-09T16:06:47.380341Z,file_write,CASE_MANAGEMENT,ASSET-00270,DEV-00009,,MEDIUM,file_write observed on iot-0269,"{""src_ip"": ""10.184.5.227""}"
EV-09259,SOC-002,2026-08-09T16:07:04.673238Z,dns_query,CASE_MANAGEMENT,ASSET-02764,DEV-00020,,MEDIUM,dns_query observed on iot-1770,"{""src_ip"": ""10.145.131.122""}"
EV-03097,SOC-002,2026-08-09T16:07:05.220578Z,network_connection,CASE_MANAGEMENT,ASSET-01351,DEV-00020,,HIGH,network_connection observed on workstation-0357,"{""src_ip"": ""10.110.173.180""}"
EV-04758,SOC-001,2026-08-09T16:07:34.322878Z,usb_insert,FIREWALL,ASSET-00086,DEV-00003,,LOW,usb_insert observed on cloud-instance-0085,"{""src_ip"": ""10.221.39.13""}"
EV-07040,SOC-001,2026-08-09T16:10:08.347238Z,email_gateway_hit,FIREWALL,ASSET-00128,DEV-00003,,CRITICAL,email_gateway_hit observed on database-0127,"{""src_ip"": ""10.197.18.13""}"
EV-01554,SOC-001,2026-08-09T16:10:54.277999Z,port_scan,SIEM,ASSET-00894,DEV-00011,,LOW,port_scan observed on cloud-instance-0893,"{""src_ip"": ""10.213.153.27""}"
EV-06840,SOC-001,2026-08-09T16:11:46.238358Z,network_connection,IDS,ASSET-00207,DEV-00012,,CRITICAL,network_connection observed on iot-0206,"{""src_ip"": ""10.60.10.248""}"
EV-04626,SOC-001,2026-08-09T16:12:25.094845Z,port_scan,SIEM,ASSET-00964,DEV-00004,,INFO,port_scan observed on iot-0963,"{""src_ip"": ""10.248.110.229""}"
EV-07960,SOC-001,2026-08-09T16:17:40.608435Z,dns_query,CASE_MANAGEMENT,ASSET-00353,DEV-00005,,INFO,dns_query observed on cloud-instance-0352,"{""src_ip"": ""10.205.42.2""}"
EV-01857,SOC-002,2026-08-09T16:20:01.885775Z,auth_failure,SIEM,ASSET-01713,DEV-00016,,MEDIUM,auth_failure observed on network-device-0719,"{""src_ip"": ""10.98.239.10""}"
EV-04431,SOC-002,2026-08-09T16:21:11.433135Z,usb_insert,FIREWALL,ASSET-02432,DEV-00024,,HIGH,usb_insert observed on database-1438,"{""src_ip"": ""10.23.231.103""}"
EV-03614,SOC-002,2026-08-09T16:22:17.642753Z,process_create,EDR,ASSET-01544,DEV-00023,,INFO,process_create observed on iot-0550,"{""src_ip"": ""10.10.167.186""}"
EV-08570,SOC-001,2026-08-09T16:24:06.672980Z,auth_failure,CASE_MANAGEMENT,ASSET-00276,DEV-00009,,LOW,auth_failure observed on server-0275,"{""src_ip"": ""10.150.207.83""}"
EV-03193,SOC-002,2026-08-09T16:26:05.366947Z,file_write,CASE_MANAGEMENT,ASSET-01998,DEV-00020,,LOW,file_write observed on cloud-instance-1004,"{""src_ip"": ""10.85.158.205""}"
EV-00445,SOC-002,2026-08-09T16:26:05.646983Z,auth_failure,EDR,ASSET-02479,DEV-00013,,HIGH,auth_failure observed on database-1485,"{""src_ip"": ""10.32.83.38""}"
EV-06903,SOC-001,2026-08-09T16:29:31.654141Z,port_scan,CASE_MANAGEMENT,ASSET-00696,DEV-00010,,MEDIUM,port_scan observed on cloud-instance-0695,"{""src_ip"": ""10.155.227.2""}"
EV-08595,SOC-001,2026-08-09T16:29:36.827084Z,usb_insert,CASE_MANAGEMENT,ASSET-00717,DEV-00009,,INFO,usb_insert observed on database-0716,"{""src_ip"": ""10.216.64.40""}"
EV-05141,SOC-001,2026-08-09T16:32:16.257285Z,network_connection,CASE_MANAGEMENT,ASSET-00689,DEV-00006,,MEDIUM,network_connection observed on database-0688,"{""src_ip"": ""10.80.172.245""}"
EV-04163,SOC-001,2026-08-09T16:32:22.123608Z,usb_insert,SIEM,ASSET-00516,DEV-00011,,INFO,usb_insert observed on workstation-0515,"{""src_ip"": ""10.23.53.168""}"
EV-08344,SOC-002,2026-08-09T16:35:18.115517Z,privilege_escalation,EDR,ASSET-02051,DEV-00023,,MEDIUM,privilege_escalation observed on network-device-1057,"{""src_ip"": ""10.99.38.241""}"
EV-01923,SOC-001,2026-08-09T16:36:00.393935Z,network_connection,EDR,ASSET-00386,DEV-00008,,LOW,network_connection observed on server-0385,"{""src_ip"": ""10.105.49.151""}"
EV-00191,SOC-001,2026-08-09T16:36:47.251366Z,process_create,FIREWALL,ASSET-00979,DEV-00003,,INFO,process_create observed on workstation-0978,"{""src_ip"": ""10.111.176.25""}"
EV-05336,SOC-001,2026-08-09T16:40:07.613453Z,privilege_escalation,IDS,ASSET-00212,DEV-00007,,HIGH,privilege_escalation observed on workstation-0211,"{""src_ip"": ""10.158.249.227""}"
EV-07376,SOC-002,2026-08-09T16:40:39.631933Z,auth_failure,CASE_MANAGEMENT,ASSET-02618,DEV-00015,,HIGH,auth_failure observed on workstation-1624,"{""src_ip"": ""10.56.216.241""}"
EV-07536,SOC-002,2026-08-09T16:46:12.482701Z,usb_insert,EDR,ASSET-02372,DEV-00021,,LOW,usb_insert observed on cloud-instance-1378,"{""src_ip"": ""10.8.31.199""}"
EV-09168,SOC-001,2026-08-09T16:48:13.892361Z,file_write,FIREWALL,ASSET-00136,DEV-00003,,HIGH,file_write observed on workstation-0135,"{""src_ip"": ""10.0.78.131""}"
EV-01849,SOC-001,2026-08-09T16:53:28.382841Z,network_connection,SIEM,ASSET-00069,DEV-00004,,INFO,network_connection observed on cloud-instance-0068,"{""src_ip"": ""10.219.231.8""}"
EV-03905,SOC-001,2026-08-09T16:53:54.040032Z,usb_insert,SIEM,ASSET-00263,DEV-00004,,LOW,usb_insert observed on network-device-0262,"{""src_ip"": ""10.200.220.46""}"
EV-01421,SOC-001,2026-08-09T16:58:30.071151Z,process_create,EDR,ASSET-00450,DEV-00008,,HIGH,process_create observed on network-device-0449,"{""src_ip"": ""10.114.173.167""}"
EV-02945,SOC-002,2026-08-09T17:00:00.908568Z,port_scan,SIEM,ASSET-01354,DEV-00016,,LOW,port_scan observed on database-0360,"{""src_ip"": ""10.65.228.46""}"
EV-07210,SOC-001,2026-08-09T17:03:30.111914Z,network_connection,CASE_MANAGEMENT,ASSET-00788,DEV-00001,,LOW,network_connection observed on workstation-0787,"{""src_ip"": ""10.138.181.104""}"
EV-05087,SOC-001,2026-08-09T17:10:17.059072Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00693,DEV-00010,,INFO,email_gateway_hit observed on database-0692,"{""src_ip"": ""10.221.40.154""}"
EV-00730,SOC-001,2026-08-09T17:10:33.475490Z,port_scan,SIEM,ASSET-00807,DEV-00004,,MEDIUM,port_scan observed on iot-0806,"{""src_ip"": ""10.192.135.140""}"
EV-09226,SOC-001,2026-08-09T17:10:33.496427Z,file_write,IDS,ASSET-00331,DEV-00002,,LOW,file_write observed on cloud-instance-0330,"{""src_ip"": ""10.46.128.94""}"
EV-05064,SOC-002,2026-08-09T17:13:03.576400Z,privilege_escalation,CASE_MANAGEMENT,ASSET-01653,DEV-00015,,LOW,privilege_escalation observed on iot-0659,"{""src_ip"": ""10.181.203.94""}"
EV-00409,SOC-002,2026-08-09T17:20:51.130817Z,auth_failure,IDS,ASSET-01606,DEV-00014,,INFO,auth_failure observed on database-0612,"{""src_ip"": ""10.160.29.112""}"
EV-05803,SOC-002,2026-08-09T17:23:51.616415Z,usb_insert,CASE_MANAGEMENT,ASSET-02181,DEV-00019,,MEDIUM,usb_insert observed on iot-1187,"{""src_ip"": ""10.75.221.144""}"
EV-09920,SOC-001,2026-08-09T17:25:21.816242Z,network_connection,FIREWALL,ASSET-00859,DEV-00003,,MEDIUM,network_connection observed on iot-0858,"{""src_ip"": ""10.61.182.46""}"
EV-05557,SOC-001,2026-08-09T17:28:21.206062Z,network_connection,CASE_MANAGEMENT,ASSET-00527,DEV-00009,,INFO,network_connection observed on database-0526,"{""src_ip"": ""10.163.111.199""}"
EV-01094,SOC-002,2026-08-09T17:28:47.350323Z,privilege_escalation,EDR,ASSET-01150,DEV-00013,,HIGH,privilege_escalation observed on cloud-instance-0156,"{""src_ip"": ""10.165.104.86""}"
EV-01448,SOC-002,2026-08-09T17:30:24.477477Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-02049,DEV-00019,,MEDIUM,email_gateway_hit observed on network-device-1055,"{""src_ip"": ""10.198.98.227""}"
EV-05676,SOC-002,2026-08-09T17:30:49.014068Z,file_write,CASE_MANAGEMENT,ASSET-01112,DEV-00018,,MEDIUM,file_write observed on iot-0118,"{""src_ip"": ""10.131.184.174""}"
EV-02387,SOC-001,2026-08-09T17:31:46.169476Z,auth_failure,FIREWALL,ASSET-00213,DEV-00003,,MEDIUM,auth_failure observed on iot-0212,"{""src_ip"": ""10.83.145.140""}"
EV-00603,SOC-002,2026-08-09T17:32:36.455212Z,port_scan,EDR,ASSET-01781,DEV-00021,,INFO,port_scan observed on iot-0787,"{""src_ip"": ""10.254.78.215""}"
EV-08423,SOC-001,2026-08-09T17:36:32.752102Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00768,DEV-00001,,MEDIUM,privilege_escalation observed on network-device-0767,"{""src_ip"": ""10.124.119.46""}"
EV-05423,SOC-002,2026-08-09T17:39:03.688534Z,port_scan,FIREWALL,ASSET-02217,DEV-00024,,HIGH,port_scan observed on iot-1223,"{""src_ip"": ""10.166.171.31""}"
EV-06543,SOC-001,2026-08-09T17:40:38.285214Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00189,DEV-00009,,INFO,email_gateway_hit observed on iot-0188,"{""src_ip"": ""10.171.235.254""}"
EV-05419,SOC-001,2026-08-09T17:41:17.132515Z,auth_failure,SIEM,ASSET-00412,DEV-00004,,HIGH,auth_failure observed on iot-0411,"{""src_ip"": ""10.240.91.52""}"
EV-02666,SOC-002,2026-08-09T17:43:22.000045Z,file_write,EDR,ASSET-02518,DEV-00021,,LOW,file_write observed on network-device-1524,"{""src_ip"": ""10.133.136.228""}"
EV-03286,SOC-002,2026-08-09T17:45:04.366304Z,port_scan,EDR,ASSET-01402,DEV-00021,,MEDIUM,port_scan observed on cloud-instance-0408,"{""src_ip"": ""10.68.159.72""}"
EV-00364,SOC-001,2026-08-09T17:47:05.883627Z,file_write,IDS,ASSET-00011,DEV-00002,,LOW,file_write observed on database-0010,"{""src_ip"": ""10.145.220.62""}"
EV-09906,SOC-001,2026-08-09T17:47:33.807803Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00418,DEV-00006,,INFO,email_gateway_hit observed on server-0417,"{""src_ip"": ""10.99.116.219""}"
EV-05956,SOC-002,2026-08-09T17:48:52.516251Z,network_connection,EDR,ASSET-01676,DEV-00021,,LOW,network_connection observed on network-device-0682,"{""src_ip"": ""10.61.194.232""}"
EV-04477,SOC-002,2026-08-09T17:49:19.166714Z,dns_query,CASE_MANAGEMENT,ASSET-02013,DEV-00020,,MEDIUM,dns_query observed on workstation-1019,"{""src_ip"": ""10.79.37.252""}"
EV-04094,SOC-001,2026-08-09T17:51:31.403196Z,file_write,FIREWALL,ASSET-00945,DEV-00003,,LOW,file_write observed on iot-0944,"{""src_ip"": ""10.152.104.144""}"
EV-02952,SOC-002,2026-08-09T17:56:15.309402Z,email_gateway_hit,IDS,ASSET-01587,DEV-00014,,LOW,email_gateway_hit observed on workstation-0593,"{""src_ip"": ""10.230.162.56""}"
EV-03237,SOC-001,2026-08-09T17:57:05.097444Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00322,DEV-00010,,LOW,email_gateway_hit observed on workstation-0321,"{""src_ip"": ""10.18.116.195""}"
EV-05660,SOC-002,2026-08-09T17:58:55.039171Z,email_gateway_hit,SIEM,ASSET-02624,DEV-00017,,LOW,email_gateway_hit observed on cloud-instance-1630,"{""src_ip"": ""10.35.200.250""}"
EV-07409,SOC-002,2026-08-09T18:01:21.172534Z,network_connection,CASE_MANAGEMENT,ASSET-01067,DEV-00020,,MEDIUM,network_connection observed on iot-0073,"{""src_ip"": ""10.92.151.89""}"
EV-08039,SOC-002,2026-08-09T18:06:03.375193Z,auth_success,CASE_MANAGEMENT,ASSET-01626,DEV-00018,,INFO,auth_success observed on server-0632,"{""src_ip"": ""10.245.150.206""}"
EV-00668,SOC-002,2026-08-09T18:07:01.416244Z,process_create,EDR,ASSET-01040,DEV-00021,,MEDIUM,process_create observed on database-0046,"{""src_ip"": ""10.172.4.148""}"
EV-06714,SOC-001,2026-08-09T18:10:59.669427Z,port_scan,IDS,ASSET-00171,DEV-00002,,INFO,port_scan observed on iot-0170,"{""src_ip"": ""10.179.65.244""}"
EV-08257,SOC-001,2026-08-09T18:12:14.857606Z,privilege_escalation,FIREWALL,ASSET-00392,DEV-00003,,HIGH,privilege_escalation observed on database-0391,"{""src_ip"": ""10.157.64.232""}"
EV-09172,SOC-001,2026-08-09T18:13:16.478306Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00865,DEV-00005,,INFO,privilege_escalation observed on cloud-instance-0864,"{""src_ip"": ""10.181.168.159""}"
EV-03130,SOC-002,2026-08-09T18:14:48.660090Z,auth_success,CASE_MANAGEMENT,ASSET-01026,DEV-00020,,LOW,auth_success observed on iot-0032,"{""src_ip"": ""10.188.111.155""}"
EV-09896,SOC-001,2026-08-09T18:20:12.592005Z,port_scan,SIEM,ASSET-00884,DEV-00004,,HIGH,port_scan observed on workstation-0883,"{""src_ip"": ""10.238.21.170""}"
EV-02417,SOC-001,2026-08-09T18:20:52.305954Z,privilege_escalation,IDS,ASSET-00240,DEV-00007,,HIGH,privilege_escalation observed on server-0239,"{""src_ip"": ""10.27.153.250""}"
EV-07011,SOC-002,2026-08-09T18:21:52.362042Z,email_gateway_hit,SIEM,ASSET-01523,DEV-00017,,LOW,email_gateway_hit observed on iot-0529,"{""src_ip"": ""10.93.49.78""}"
EV-04934,SOC-001,2026-08-09T18:25:45.266634Z,auth_failure,IDS,ASSET-00319,DEV-00002,,INFO,auth_failure observed on database-0318,"{""src_ip"": ""10.246.201.42""}"
EV-09055,SOC-002,2026-08-09T18:25:59.689287Z,email_gateway_hit,SIEM,ASSET-02084,DEV-00016,,MEDIUM,email_gateway_hit observed on server-1090,"{""src_ip"": ""10.42.228.241""}"
EV-08723,SOC-002,2026-08-09T18:26:58.839305Z,port_scan,EDR,ASSET-02615,DEV-00013,,HIGH,port_scan observed on workstation-1621,"{""src_ip"": ""10.121.22.124""}"
EV-00199,SOC-001,2026-08-09T18:26:59.986848Z,port_scan,SIEM,ASSET-00459,DEV-00004,,INFO,port_scan observed on network-device-0458,"{""src_ip"": ""10.222.193.22""}"
EV-02871,SOC-002,2026-08-09T18:27:47.492140Z,auth_failure,EDR,ASSET-02484,DEV-00023,,INFO,auth_failure observed on workstation-1490,"{""src_ip"": ""10.178.248.207""}"
EV-02285,SOC-001,2026-08-09T18:28:35.323329Z,privilege_escalation,SIEM,ASSET-00324,DEV-00011,,INFO,privilege_escalation observed on iot-0323,"{""src_ip"": ""10.111.198.150""}"
EV-02104,SOC-002,2026-08-09T18:29:55.307053Z,auth_success,CASE_MANAGEMENT,ASSET-02184,DEV-00019,,HIGH,auth_success observed on network-device-1190,"{""src_ip"": ""10.146.4.154""}"
EV-03287,SOC-001,2026-08-09T18:29:58.059936Z,usb_insert,CASE_MANAGEMENT,ASSET-00988,DEV-00001,,LOW,usb_insert observed on database-0987,"{""src_ip"": ""10.147.163.253""}"
EV-02598,SOC-002,2026-08-09T18:38:16.900654Z,usb_insert,EDR,ASSET-02660,DEV-00021,,MEDIUM,usb_insert observed on server-1666,"{""src_ip"": ""10.47.243.132""}"
EV-00432,SOC-002,2026-08-09T18:41:10.889683Z,auth_failure,EDR,ASSET-01675,DEV-00013,,LOW,auth_failure observed on network-device-0681,"{""src_ip"": ""10.242.213.238""}"
EV-02785,SOC-002,2026-08-09T18:42:36.614944Z,network_connection,EDR,ASSET-01483,DEV-00023,,INFO,network_connection observed on database-0489,"{""src_ip"": ""10.244.110.11""}"
EV-06124,SOC-001,2026-08-09T18:42:48.290912Z,dns_query,CASE_MANAGEMENT,ASSET-00830,DEV-00006,,HIGH,dns_query observed on database-0829,"{""src_ip"": ""10.229.84.171""}"
EV-07182,SOC-002,2026-08-09T18:43:22.737782Z,email_gateway_hit,FIREWALL,ASSET-02628,DEV-00024,,INFO,email_gateway_hit observed on database-1634,"{""src_ip"": ""10.104.234.41""}"
EV-08913,SOC-001,2026-08-09T18:50:08.586329Z,usb_insert,CASE_MANAGEMENT,ASSET-00863,DEV-00001,,INFO,usb_insert observed on iot-0862,"{""src_ip"": ""10.89.235.56""}"
