asset_id,soc_id,hostname,asset_type,ip_address,criticality,business_unit,owner,status
ASSET-01661,SOC-002,network-device-0667,NETWORK_DEVICE,51.166.116.3,MEDIUM,Finance,owner-35@corp.internal,ACTIVE
ASSET-01662,SOC-002,workstation-0668,WORKSTATION,73.144.34.88,HIGH,HR,owner-37@corp.internal,ACTIVE
ASSET-01663,SOC-002,network-device-0669,NETWORK_DEVICE,205.250.118.175,HIGH,Research,owner-6@corp.internal,ACTIVE
ASSET-01664,SOC-002,iot-0670,IOT,216.28.161.160,MEDIUM,Sales,owner-22@corp.internal,ACTIVE
ASSET-01665,SOC-002,database-0671,DATABASE,17.56.151.139,MEDIUM,Sales,owner-31@corp.internal,ACTIVE
ASSET-01666,SOC-002,network-device-0672,NETWORK_DEVICE,53.177.119.60,MEDIUM,Finance,owner-20@corp.internal,ACTIVE
ASSET-01667,SOC-002,cloud-instance-0673,CLOUD_INSTANCE,205.219.63.158,HIGH,Research,owner-35@corp.internal,ACTIVE
ASSET-01668,SOC-002,database-0674,DATABASE,51.56.62.201,MEDIUM,HR,owner-40@corp.internal,ACTIVE
ASSET-01669,SOC-002,cloud-instance-0675,CLOUD_INSTANCE,116.6.202.50,MEDIUM,Sales,owner-12@corp.internal,ACTIVE
ASSET-01670,SOC-002,server-0676,SERVER,160.186.97.66,LOW,Engineering,owner-37@corp.internal,ACTIVE
ASSET-01671,SOC-002,network-device-0677,NETWORK_DEVICE,54.132.19.57,MEDIUM,Research,owner-30@corp.internal,ACTIVE
ASSET-01672,SOC-002,database-0678,DATABASE,239.233.232.201,MEDIUM,Sales,owner-28@corp.internal,ACTIVE
ASSET-01673,SOC-002,cloud-instance-0679,CLOUD_INSTANCE,186.3.113.249,MEDIUM,Sales,owner-13@corp.internal,ACTIVE
ASSET-01674,SOC-002,database-0680,DATABASE,118.101.135.7,HIGH,Engineering,owner-20@corp.internal,ACTIVE
ASSET-01675,SOC-002,network-device-0681,NETWORK_DEVICE,105.6.209.24,MEDIUM,Finance,owner-14@corp.internal,ACTIVE
ASSET-01676,SOC-002,network-device-0682,NETWORK_DEVICE,68.85.214.14,LOW,Research,owner-11@corp.internal,ACTIVE
ASSET-01677,SOC-002,database-0683,DATABASE,175.213.185.11,MEDIUM,Operations,owner-16@corp.internal,ACTIVE
ASSET-01678,SOC-002,server-0684,SERVER,38.99.237.17,HIGH,Engineering,owner-20@corp.internal,ACTIVE
ASSET-01679,SOC-002,network-device-0685,NETWORK_DEVICE,124.66.4.148,MEDIUM,Operations,owner-28@corp.internal,ACTIVE
ASSET-01680,SOC-002,iot-0686,IOT,231.217.12.27,CRITICAL,Engineering,owner-18@corp.internal,ACTIVE
ASSET-01681,SOC-002,workstation-0687,WORKSTATION,7.117.215.120,HIGH,HR,owner-36@corp.internal,ACTIVE
ASSET-01682,SOC-002,workstation-0688,WORKSTATION,164.240.112.138,LOW,Research,owner-32@corp.internal,ACTIVE
ASSET-01683,SOC-002,server-0689,SERVER,14.41.237.154,LOW,Finance,owner-21@corp.internal,ACTIVE
ASSET-01684,SOC-002,cloud-instance-0690,CLOUD_INSTANCE,76.72.92.252,LOW,Operations,owner-24@corp.internal,ACTIVE
ASSET-01685,SOC-002,iot-0691,IOT,168.77.95.37,LOW,Operations,owner-9@corp.internal,ACTIVE
ASSET-01686,SOC-002,workstation-0692,WORKSTATION,28.167.153.114,MEDIUM,Sales,owner-8@corp.internal,ACTIVE
ASSET-01687,SOC-002,cloud-instance-0693,CLOUD_INSTANCE,170.10.34.89,LOW,Sales,owner-17@corp.internal,ACTIVE
ASSET-01688,SOC-002,network-device-0694,NETWORK_DEVICE,226.114.215.202,CRITICAL,Sales,owner-8@corp.internal,ACTIVE
ASSET-01689,SOC-002,database-0695,DATABASE,84.76.20.209,LOW,Research,owner-25@corp.internal,ACTIVE
ASSET-01690,SOC-002,iot-0696,IOT,190.116.24.96,HIGH,Operations,owner-14@corp.internal,ACTIVE
ASSET-01691,SOC-002,workstation-0697,WORKSTATION,27.88.41.201,HIGH,HR,owner-29@corp.internal,ACTIVE
ASSET-01692,SOC-002,network-device-0698,NETWORK_DEVICE,65.26.49.91,LOW,Finance,owner-32@corp.internal,ACTIVE
ASSET-01693,SOC-002,cloud-instance-0699,CLOUD_INSTANCE,95.236.170.110,MEDIUM,Finance,owner-21@corp.internal,ACTIVE
ASSET-01694,SOC-002,cloud-instance-0700,CLOUD_INSTANCE,108.124.238.183,MEDIUM,Engineering,owner-18@corp.internal,ACTIVE
ASSET-01695,SOC-002,workstation-0701,WORKSTATION,92.237.112.23,MEDIUM,HR,owner-20@corp.internal,ACTIVE
ASSET-01696,SOC-002,server-0702,SERVER,165.56.198.167,LOW,Sales,owner-3@corp.internal,ACTIVE
ASSET-01697,SOC-002,iot-0703,IOT,169.135.121.155,LOW,Finance,owner-16@corp.internal,ACTIVE
ASSET-01698,SOC-002,database-0704,DATABASE,141.127.147.113,MEDIUM,Research,owner-24@corp.internal,ACTIVE
ASSET-01699,SOC-002,iot-0705,IOT,31.62.234.102,MEDIUM,Engineering,owner-29@corp.internal,ACTIVE
ASSET-01700,SOC-002,network-device-0706,NETWORK_DEVICE,2.3.131.64,LOW,Operations,owner-17@corp.internal,ACTIVE
ASSET-01701,SOC-002,database-0707,DATABASE,23.26.165.50,LOW,Engineering,owner-20@corp.internal,ACTIVE
ASSET-01702,SOC-002,workstation-0708,WORKSTATION,220.2.188.41,LOW,Operations,owner-21@corp.internal,ACTIVE
ASSET-01703,SOC-002,iot-0709,IOT,104.2.139.59,LOW,HR,owner-6@corp.internal,ACTIVE
ASSET-01704,SOC-002,network-device-0710,NETWORK_DEVICE,120.153.112.53,LOW,HR,owner-28@corp.internal,ACTIVE
ASSET-01705,SOC-002,server-0711,SERVER,211.11.239.101,HIGH,HR,owner-33@corp.internal,ACTIVE
ASSET-01706,SOC-002,server-0712,SERVER,90.19.65.231,MEDIUM,Research,owner-36@corp.internal,ACTIVE
ASSET-01707,SOC-002,iot-0713,IOT,83.167.23.25,MEDIUM,Finance,owner-4@corp.internal,ACTIVE
ASSET-01708,SOC-002,iot-0714,IOT,164.63.104.58,HIGH,Operations,owner-9@corp.internal,ACTIVE
ASSET-01709,SOC-002,server-0715,SERVER,102.145.198.100,HIGH,HR,owner-21@corp.internal,ACTIVE
ASSET-01710,SOC-002,cloud-instance-0716,CLOUD_INSTANCE,21.13.40.235,HIGH,Engineering,owner-34@corp.internal,ACTIVE
ASSET-01711,SOC-002,iot-0717,IOT,248.59.240.41,LOW,Research,owner-9@corp.internal,ACTIVE
ASSET-01712,SOC-002,cloud-instance-0718,CLOUD_INSTANCE,175.141.136.141,MEDIUM,HR,owner-29@corp.internal,ACTIVE
ASSET-01713,SOC-002,network-device-0719,NETWORK_DEVICE,223.158.20.37,LOW,HR,owner-12@corp.internal,ACTIVE
ASSET-01714,SOC-002,iot-0720,IOT,151.208.47.143,LOW,HR,owner-13@corp.internal,ACTIVE
ASSET-01715,SOC-002,server-0721,SERVER,106.28.112.27,MEDIUM,Operations,owner-25@corp.internal,ACTIVE
ASSET-01716,SOC-002,cloud-instance-0722,CLOUD_INSTANCE,57.119.253.47,CRITICAL,Finance,owner-36@corp.internal,ACTIVE
ASSET-01717,SOC-002,iot-0723,IOT,156.172.61.33,MEDIUM,Finance,owner-30@corp.internal,ACTIVE
ASSET-01718,SOC-002,workstation-0724,WORKSTATION,67.4.56.181,LOW,Engineering,owner-4@corp.internal,ACTIVE
ASSET-01719,SOC-002,network-device-0725,NETWORK_DEVICE,158.53.131.111,MEDIUM,HR,owner-10@corp.internal,ACTIVE
ASSET-01720,SOC-002,server-0726,SERVER,245.65.164.78,MEDIUM,Sales,owner-8@corp.internal,ACTIVE
ASSET-01721,SOC-002,server-0727,SERVER,183.245.21.90,MEDIUM,Operations,owner-32@corp.internal,ACTIVE
ASSET-01722,SOC-002,server-0728,SERVER,57.119.199.180,LOW,Engineering,owner-18@corp.internal,ACTIVE
ASSET-01723,SOC-002,database-0729,DATABASE,191.22.227.233,MEDIUM,Engineering,owner-28@corp.internal,ACTIVE
ASSET-01724,SOC-002,workstation-0730,WORKSTATION,153.159.6.145,HIGH,HR,owner-13@corp.internal,ACTIVE
ASSET-01725,SOC-002,network-device-0731,NETWORK_DEVICE,46.44.184.80,MEDIUM,Engineering,owner-2@corp.internal,ACTIVE
ASSET-01726,SOC-002,database-0732,DATABASE,249.227.137.5,HIGH,Sales,owner-29@corp.internal,ACTIVE
ASSET-01727,SOC-002,workstation-0733,WORKSTATION,94.160.148.44,MEDIUM,Research,owner-30@corp.internal,ACTIVE
ASSET-01728,SOC-002,server-0734,SERVER,2.164.88.225,MEDIUM,HR,owner-26@corp.internal,ACTIVE
ASSET-01729,SOC-002,iot-0735,IOT,54.83.229.136,LOW,Research,owner-28@corp.internal,ACTIVE
ASSET-01730,SOC-002,iot-0736,IOT,152.225.213.76,HIGH,Finance,owner-36@corp.internal,ACTIVE
ASSET-01731,SOC-002,server-0737,SERVER,13.87.64.133,MEDIUM,Engineering,owner-31@corp.internal,ACTIVE
ASSET-01732,SOC-002,database-0738,DATABASE,255.42.80.192,MEDIUM,Research,owner-39@corp.internal,ACTIVE
ASSET-01733,SOC-002,iot-0739,IOT,191.140.198.249,LOW,Finance,owner-17@corp.internal,ACTIVE
ASSET-01734,SOC-002,cloud-instance-0740,CLOUD_INSTANCE,158.161.230.23,MEDIUM,Operations,owner-24@corp.internal,ACTIVE
ASSET-01735,SOC-002,workstation-0741,WORKSTATION,247.210.162.238,LOW,Finance,owner-38@corp.internal,ACTIVE
ASSET-01736,SOC-002,workstation-0742,WORKSTATION,66.162.121.80,HIGH,Operations,owner-22@corp.internal,ACTIVE
ASSET-01737,SOC-002,network-device-0743,NETWORK_DEVICE,33.197.122.136,CRITICAL,Research,owner-34@corp.internal,ACTIVE
ASSET-01738,SOC-002,network-device-0744,NETWORK_DEVICE,36.76.185.168,HIGH,HR,owner-3@corp.internal,ACTIVE
ASSET-01739,SOC-002,workstation-0745,WORKSTATION,127.204.68.86,LOW,HR,owner-24@corp.internal,ACTIVE
ASSET-01740,SOC-002,network-device-0746,NETWORK_DEVICE,72.109.206.87,LOW,HR,owner-40@corp.internal,ACTIVE
ASSET-01741,SOC-002,database-0747,DATABASE,132.88.82.107,MEDIUM,Engineering,owner-21@corp.internal,ACTIVE
ASSET-01742,SOC-002,iot-0748,IOT,254.155.208.225,MEDIUM,Engineering,owner-36@corp.internal,ACTIVE
ASSET-01743,SOC-002,iot-0749,IOT,162.251.163.69,LOW,Finance,owner-13@corp.internal,ACTIVE
ASSET-01744,SOC-002,workstation-0750,WORKSTATION,13.248.29.43,HIGH,Finance,owner-31@corp.internal,ACTIVE
ASSET-01745,SOC-002,database-0751,DATABASE,41.222.188.204,LOW,Operations,owner-8@corp.internal,ACTIVE
ASSET-01746,SOC-002,network-device-0752,NETWORK_DEVICE,10.113.83.80,MEDIUM,Research,owner-36@corp.internal,ACTIVE
ASSET-01747,SOC-002,network-device-0753,NETWORK_DEVICE,117.47.189.126,MEDIUM,Research,owner-10@corp.internal,ACTIVE
ASSET-01748,SOC-002,server-0754,SERVER,89.127.170.240,CRITICAL,HR,owner-12@corp.internal,ACTIVE
ASSET-01749,SOC-002,workstation-0755,WORKSTATION,191.251.217.59,MEDIUM,HR,owner-37@corp.internal,ACTIVE
ASSET-01750,SOC-002,iot-0756,IOT,149.238.244.92,HIGH,Finance,owner-34@corp.internal,ACTIVE
ASSET-01751,SOC-002,cloud-instance-0757,CLOUD_INSTANCE,46.57.194.154,MEDIUM,Finance,owner-16@corp.internal,ACTIVE
ASSET-01752,SOC-002,network-device-0758,NETWORK_DEVICE,173.73.224.114,CRITICAL,HR,owner-2@corp.internal,ACTIVE
ASSET-01753,SOC-002,database-0759,DATABASE,174.106.124.72,LOW,Finance,owner-26@corp.internal,ACTIVE
ASSET-01754,SOC-002,database-0760,DATABASE,151.32.108.102,LOW,Finance,owner-21@corp.internal,ACTIVE
ASSET-01755,SOC-002,workstation-0761,WORKSTATION,7.100.81.211,CRITICAL,Research,owner-31@corp.internal,ACTIVE
ASSET-01756,SOC-002,network-device-0762,NETWORK_DEVICE,160.219.252.162,LOW,Sales,owner-1@corp.internal,ACTIVE
ASSET-01757,SOC-002,database-0763,DATABASE,248.66.225.99,CRITICAL,Sales,owner-29@corp.internal,ACTIVE
ASSET-01758,SOC-002,database-0764,DATABASE,242.138.3.11,LOW,Research,owner-37@corp.internal,ACTIVE
ASSET-01759,SOC-002,workstation-0765,WORKSTATION,54.28.35.115,LOW,Research,owner-19@corp.internal,ACTIVE
ASSET-01760,SOC-002,database-0766,DATABASE,204.83.92.62,CRITICAL,Finance,owner-36@corp.internal,ACTIVE
ASSET-01761,SOC-002,cloud-instance-0767,CLOUD_INSTANCE,97.162.214.18,CRITICAL,HR,owner-12@corp.internal,ACTIVE
ASSET-01762,SOC-002,workstation-0768,WORKSTATION,247.13.120.160,LOW,Operations,owner-6@corp.internal,ACTIVE
ASSET-01763,SOC-002,server-0769,SERVER,218.51.86.44,HIGH,Operations,owner-26@corp.internal,ACTIVE
ASSET-01764,SOC-002,database-0770,DATABASE,165.172.205.90,LOW,Research,owner-10@corp.internal,ACTIVE
ASSET-01765,SOC-002,server-0771,SERVER,76.109.141.221,MEDIUM,Operations,owner-20@corp.internal,ACTIVE
ASSET-01766,SOC-002,iot-0772,IOT,154.127.222.35,HIGH,Research,owner-7@corp.internal,ACTIVE
ASSET-01767,SOC-002,database-0773,DATABASE,131.61.61.241,HIGH,Operations,owner-25@corp.internal,ACTIVE
ASSET-01768,SOC-002,network-device-0774,NETWORK_DEVICE,68.187.16.224,MEDIUM,Operations,owner-6@corp.internal,ACTIVE
ASSET-01769,SOC-002,network-device-0775,NETWORK_DEVICE,207.157.83.156,MEDIUM,Engineering,owner-28@corp.internal,ACTIVE
ASSET-01770,SOC-002,iot-0776,IOT,109.15.116.230,CRITICAL,Sales,owner-22@corp.internal,ACTIVE
ASSET-01771,SOC-002,network-device-0777,NETWORK_DEVICE,173.43.44.130,HIGH,Research,owner-10@corp.internal,ACTIVE
ASSET-01772,SOC-002,network-device-0778,NETWORK_DEVICE,134.251.188.219,MEDIUM,Sales,owner-6@corp.internal,ACTIVE
ASSET-01773,SOC-002,database-0779,DATABASE,119.221.54.43,MEDIUM,Operations,owner-20@corp.internal,ACTIVE
ASSET-01774,SOC-002,workstation-0780,WORKSTATION,251.243.161.6,HIGH,HR,owner-16@corp.internal,ACTIVE
ASSET-01775,SOC-002,cloud-instance-0781,CLOUD_INSTANCE,109.127.212.226,HIGH,Finance,owner-36@corp.internal,ACTIVE
ASSET-01776,SOC-002,server-0782,SERVER,234.212.78.17,CRITICAL,Finance,owner-33@corp.internal,ACTIVE
ASSET-01777,SOC-002,network-device-0783,NETWORK_DEVICE,105.187.163.196,CRITICAL,Research,owner-37@corp.internal,ACTIVE
ASSET-01778,SOC-002,database-0784,DATABASE,90.255.69.148,HIGH,Finance,owner-33@corp.internal,ACTIVE
ASSET-01779,SOC-002,server-0785,SERVER,29.42.224.66,LOW,Operations,owner-12@corp.internal,ACTIVE
ASSET-01780,SOC-002,workstation-0786,WORKSTATION,215.200.240.44,MEDIUM,Finance,owner-27@corp.internal,ACTIVE
ASSET-01781,SOC-002,iot-0787,IOT,76.50.160.162,MEDIUM,Research,owner-30@corp.internal,ACTIVE
ASSET-01782,SOC-002,iot-0788,IOT,115.47.201.50,MEDIUM,HR,owner-22@corp.internal,ACTIVE
ASSET-01783,SOC-002,workstation-0789,WORKSTATION,54.8.147.178,HIGH,Research,owner-39@corp.internal,ACTIVE
ASSET-01784,SOC-002,database-0790,DATABASE,223.34.54.125,MEDIUM,Operations,owner-35@corp.internal,ACTIVE
ASSET-01785,SOC-002,server-0791,SERVER,1.127.49.159,MEDIUM,Finance,owner-11@corp.internal,ACTIVE
ASSET-01786,SOC-002,iot-0792,IOT,122.36.135.32,MEDIUM,Operations,owner-39@corp.internal,ACTIVE
ASSET-01787,SOC-002,iot-0793,IOT,124.153.216.110,MEDIUM,Sales,owner-24@corp.internal,ACTIVE
ASSET-01788,SOC-002,iot-0794,IOT,172.126.92.198,LOW,Research,owner-26@corp.internal,ACTIVE
ASSET-01789,SOC-002,database-0795,DATABASE,22.111.65.154,HIGH,Finance,owner-13@corp.internal,ACTIVE
ASSET-01790,SOC-002,server-0796,SERVER,208.227.75.43,CRITICAL,Engineering,owner-2@corp.internal,ACTIVE
ASSET-01791,SOC-002,workstation-0797,WORKSTATION,123.42.127.16,MEDIUM,Research,owner-16@corp.internal,ACTIVE
ASSET-01792,SOC-002,network-device-0798,NETWORK_DEVICE,215.147.48.241,MEDIUM,Sales,owner-13@corp.internal,ACTIVE
ASSET-01793,SOC-002,server-0799,SERVER,77.8.244.22,LOW,Engineering,owner-31@corp.internal,ACTIVE
ASSET-01794,SOC-002,network-device-0800,NETWORK_DEVICE,5.149.201.163,HIGH,Engineering,owner-29@corp.internal,ACTIVE
ASSET-01795,SOC-002,network-device-0801,NETWORK_DEVICE,120.179.132.42,CRITICAL,Operations,owner-38@corp.internal,ACTIVE
ASSET-01796,SOC-002,workstation-0802,WORKSTATION,51.138.234.45,HIGH,Operations,owner-4@corp.internal,ACTIVE
ASSET-01797,SOC-002,database-0803,DATABASE,2.4.12.129,HIGH,Research,owner-28@corp.internal,ACTIVE
ASSET-01798,SOC-002,network-device-0804,NETWORK_DEVICE,217.62.234.77,MEDIUM,Sales,owner-39@corp.internal,ACTIVE
ASSET-01799,SOC-002,iot-0805,IOT,141.230.230.179,LOW,Finance,owner-32@corp.internal,ACTIVE
ASSET-01800,SOC-002,network-device-0806,NETWORK_DEVICE,124.113.28.200,MEDIUM,Research,owner-40@corp.internal,ACTIVE
ASSET-01801,SOC-002,iot-0807,IOT,231.178.223.145,LOW,Operations,owner-15@corp.internal,ACTIVE
ASSET-01802,SOC-002,iot-0808,IOT,15.138.87.156,MEDIUM,Operations,owner-37@corp.internal,ACTIVE
ASSET-01803,SOC-002,database-0809,DATABASE,141.162.42.57,CRITICAL,Research,owner-27@corp.internal,ACTIVE
ASSET-01804,SOC-002,network-device-0810,NETWORK_DEVICE,29.239.212.1,MEDIUM,Research,owner-23@corp.internal,ACTIVE
ASSET-01805,SOC-002,network-device-0811,NETWORK_DEVICE,178.144.78.115,MEDIUM,Engineering,owner-19@corp.internal,ACTIVE
ASSET-01806,SOC-002,iot-0812,IOT,49.52.26.184,MEDIUM,Operations,owner-15@corp.internal,ACTIVE
ASSET-01807,SOC-002,cloud-instance-0813,CLOUD_INSTANCE,56.62.105.164,MEDIUM,Research,owner-22@corp.internal,ACTIVE
ASSET-01808,SOC-002,cloud-instance-0814,CLOUD_INSTANCE,218.123.242.139,LOW,Research,owner-30@corp.internal,ACTIVE
ASSET-01809,SOC-002,workstation-0815,WORKSTATION,226.23.166.223,HIGH,Research,owner-25@corp.internal,ACTIVE
ASSET-01810,SOC-002,network-device-0816,NETWORK_DEVICE,213.68.199.155,LOW,Research,owner-24@corp.internal,ACTIVE
ASSET-01811,SOC-002,network-device-0817,NETWORK_DEVICE,204.188.191.75,LOW,Engineering,owner-40@corp.internal,ACTIVE
ASSET-01812,SOC-002,workstation-0818,WORKSTATION,72.79.29.185,MEDIUM,Finance,owner-31@corp.internal,ACTIVE
ASSET-01813,SOC-002,workstation-0819,WORKSTATION,44.92.206.84,HIGH,Sales,owner-32@corp.internal,ACTIVE
ASSET-01814,SOC-002,server-0820,SERVER,203.33.170.128,MEDIUM,Operations,owner-20@corp.internal,ACTIVE
ASSET-01815,SOC-002,workstation-0821,WORKSTATION,53.157.101.174,MEDIUM,Finance,owner-23@corp.internal,ACTIVE
ASSET-01816,SOC-002,database-0822,DATABASE,91.103.58.37,MEDIUM,Engineering,owner-33@corp.internal,ACTIVE
ASSET-01817,SOC-002,server-0823,SERVER,206.139.118.162,CRITICAL,Operations,owner-8@corp.internal,ACTIVE
ASSET-01818,SOC-002,cloud-instance-0824,CLOUD_INSTANCE,58.8.95.106,HIGH,Engineering,owner-32@corp.internal,ACTIVE
ASSET-01819,SOC-002,database-0825,DATABASE,254.96.175.222,MEDIUM,HR,owner-3@corp.internal,ACTIVE
ASSET-01820,SOC-002,cloud-instance-0826,CLOUD_INSTANCE,68.122.78.44,LOW,Research,owner-33@corp.internal,ACTIVE
ASSET-01821,SOC-002,cloud-instance-0827,CLOUD_INSTANCE,171.99.109.102,HIGH,Finance,owner-29@corp.internal,ACTIVE
ASSET-01822,SOC-002,network-device-0828,NETWORK_DEVICE,246.112.10.98,LOW,Finance,owner-7@corp.internal,ACTIVE
ASSET-01823,SOC-002,cloud-instance-0829,CLOUD_INSTANCE,156.18.103.210,LOW,Finance,owner-36@corp.internal,ACTIVE
ASSET-01824,SOC-002,server-0830,SERVER,129.222.201.219,HIGH,Research,owner-8@corp.internal,ACTIVE
ASSET-01825,SOC-002,workstation-0831,WORKSTATION,233.54.93.27,MEDIUM,Research,owner-19@corp.internal,ACTIVE
ASSET-01826,SOC-002,iot-0832,IOT,113.7.81.79,LOW,Operations,owner-7@corp.internal,ACTIVE
ASSET-01827,SOC-002,workstation-0833,WORKSTATION,165.167.226.128,MEDIUM,Engineering,owner-8@corp.internal,ACTIVE
ASSET-01828,SOC-002,workstation-0834,WORKSTATION,112.105.105.119,LOW,Finance,owner-16@corp.internal,ACTIVE
ASSET-01829,SOC-002,network-device-0835,NETWORK_DEVICE,87.96.192.148,HIGH,Engineering,owner-6@corp.internal,ACTIVE
ASSET-01830,SOC-002,database-0836,DATABASE,95.87.253.39,LOW,Operations,owner-24@corp.internal,ACTIVE
ASSET-01831,SOC-002,iot-0837,IOT,170.61.33.17,HIGH,Sales,owner-27@corp.internal,ACTIVE
ASSET-01832,SOC-002,workstation-0838,WORKSTATION,35.83.152.166,LOW,Operations,owner-27@corp.internal,ACTIVE
ASSET-01833,SOC-002,network-device-0839,NETWORK_DEVICE,243.171.210.70,LOW,Research,owner-24@corp.internal,ACTIVE
ASSET-01834,SOC-002,server-0840,SERVER,113.76.214.94,HIGH,Finance,owner-34@corp.internal,ACTIVE
ASSET-01835,SOC-002,server-0841,SERVER,21.180.6.110,MEDIUM,Operations,owner-11@corp.internal,ACTIVE
ASSET-01836,SOC-002,network-device-0842,NETWORK_DEVICE,15.188.99.119,MEDIUM,Finance,owner-10@corp.internal,ACTIVE
ASSET-01837,SOC-002,cloud-instance-0843,CLOUD_INSTANCE,14.204.159.245,LOW,Research,owner-34@corp.internal,ACTIVE
ASSET-01838,SOC-002,database-0844,DATABASE,107.87.151.137,MEDIUM,Research,owner-36@corp.internal,ACTIVE
ASSET-01839,SOC-002,database-0845,DATABASE,184.183.145.176,LOW,HR,owner-1@corp.internal,ACTIVE
ASSET-01840,SOC-002,database-0846,DATABASE,230.116.16.222,MEDIUM,Engineering,owner-26@corp.internal,ACTIVE
ASSET-01841,SOC-002,network-device-0847,NETWORK_DEVICE,164.213.70.225,HIGH,Sales,owner-40@corp.internal,ACTIVE
ASSET-01842,SOC-002,cloud-instance-0848,CLOUD_INSTANCE,166.235.231.2,MEDIUM,HR,owner-26@corp.internal,ACTIVE
ASSET-01843,SOC-002,workstation-0849,WORKSTATION,225.135.142.147,MEDIUM,Finance,owner-35@corp.internal,ACTIVE
ASSET-01844,SOC-002,database-0850,DATABASE,99.214.157.216,LOW,Research,owner-9@corp.internal,ACTIVE
ASSET-01845,SOC-002,cloud-instance-0851,CLOUD_INSTANCE,253.238.186.161,MEDIUM,Engineering,owner-6@corp.internal,ACTIVE
ASSET-01846,SOC-002,cloud-instance-0852,CLOUD_INSTANCE,141.65.214.96,MEDIUM,HR,owner-11@corp.internal,ACTIVE
ASSET-01847,SOC-002,server-0853,SERVER,7.35.225.30,LOW,Sales,owner-38@corp.internal,ACTIVE
ASSET-01848,SOC-002,database-0854,DATABASE,61.200.113.156,LOW,HR,owner-28@corp.internal,ACTIVE
ASSET-01849,SOC-002,cloud-instance-0855,CLOUD_INSTANCE,28.69.235.163,LOW,HR,owner-17@corp.internal,ACTIVE
ASSET-01850,SOC-002,iot-0856,IOT,129.235.122.187,MEDIUM,Finance,owner-8@corp.internal,ACTIVE
ASSET-01851,SOC-002,network-device-0857,NETWORK_DEVICE,76.71.45.237,MEDIUM,Finance,owner-30@corp.internal,ACTIVE
ASSET-01852,SOC-002,database-0858,DATABASE,251.162.165.241,HIGH,Research,owner-38@corp.internal,ACTIVE
ASSET-01853,SOC-002,cloud-instance-0859,CLOUD_INSTANCE,182.243.29.2,LOW,Research,owner-35@corp.internal,ACTIVE
ASSET-01854,SOC-002,cloud-instance-0860,CLOUD_INSTANCE,59.220.204.224,MEDIUM,HR,owner-37@corp.internal,ACTIVE
ASSET-01855,SOC-002,iot-0861,IOT,35.213.43.224,LOW,Sales,owner-16@corp.internal,ACTIVE
ASSET-01856,SOC-002,server-0862,SERVER,83.237.199.79,MEDIUM,Engineering,owner-24@corp.internal,ACTIVE
ASSET-01857,SOC-002,network-device-0863,NETWORK_DEVICE,25.21.187.28,HIGH,Operations,owner-27@corp.internal,ACTIVE
ASSET-01858,SOC-002,server-0864,SERVER,23.157.154.227,CRITICAL,Engineering,owner-31@corp.internal,ACTIVE
ASSET-01859,SOC-002,workstation-0865,WORKSTATION,114.55.207.91,CRITICAL,Research,owner-34@corp.internal,ACTIVE
ASSET-01860,SOC-002,network-device-0866,NETWORK_DEVICE,150.150.220.108,MEDIUM,Operations,owner-17@corp.internal,ACTIVE
ASSET-01861,SOC-002,cloud-instance-0867,CLOUD_INSTANCE,127.179.37.104,MEDIUM,Operations,owner-32@corp.internal,ACTIVE
ASSET-01862,SOC-002,iot-0868,IOT,249.40.98.169,MEDIUM,Engineering,owner-10@corp.internal,ACTIVE
ASSET-01863,SOC-002,cloud-instance-0869,CLOUD_INSTANCE,32.139.50.106,MEDIUM,Operations,owner-9@corp.internal,ACTIVE
ASSET-01864,SOC-002,iot-0870,IOT,131.96.31.181,LOW,Finance,owner-14@corp.internal,ACTIVE
ASSET-01865,SOC-002,network-device-0871,NETWORK_DEVICE,121.45.212.153,CRITICAL,Engineering,owner-36@corp.internal,ACTIVE
ASSET-01866,SOC-002,database-0872,DATABASE,235.244.91.157,LOW,Sales,owner-27@corp.internal,ACTIVE
ASSET-01867,SOC-002,server-0873,SERVER,30.241.26.39,MEDIUM,HR,owner-3@corp.internal,ACTIVE
ASSET-01868,SOC-002,cloud-instance-0874,CLOUD_INSTANCE,39.62.246.244,HIGH,HR,owner-24@corp.internal,ACTIVE
ASSET-01869,SOC-002,database-0875,DATABASE,75.66.91.186,MEDIUM,Engineering,owner-10@corp.internal,ACTIVE
ASSET-01870,SOC-002,cloud-instance-0876,CLOUD_INSTANCE,107.248.67.223,CRITICAL,HR,owner-19@corp.internal,ACTIVE
ASSET-01871,SOC-002,workstation-0877,WORKSTATION,46.222.36.135,LOW,Operations,owner-1@corp.internal,ACTIVE
ASSET-01872,SOC-002,server-0878,SERVER,140.43.103.142,MEDIUM,Finance,owner-27@corp.internal,ACTIVE
ASSET-01873,SOC-002,network-device-0879,NETWORK_DEVICE,146.180.0.44,MEDIUM,Operations,owner-22@corp.internal,ACTIVE
ASSET-01874,SOC-002,network-device-0880,NETWORK_DEVICE,121.168.131.47,LOW,Sales,owner-9@corp.internal,ACTIVE
